GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,SBME001,SBME002,SBME003,SBME004,SBME005,SBME006,SBME007,SBME008,SBME009,SBME010,NAME_M,SBMM001,SBMM002,SBMM003,SBMM004,SBMM005,SBMM006,SBMM007,SBMM008,SBMM009,SBMM010
"G3701570","2013","NC",,,"North Carolina","37","Rockingham County","157",,,,,,,,,,,,,,,,,,"05000US37157","Rockingham County, North Carolina",91878,69528,16661,474,376,0,2283,2556,464,2092,"Rockingham County, North Carolina",0,1386,1084,170,216,201,1162,1239,689,1035
"G3701590","2013","NC",,,"North Carolina","37","Rowan County","159",,,,,,,,,,,,,,,,,,"05000US37159","Rowan County, North Carolina",138323,107903,22711,461,1519,0,4253,1476,38,1438,"Rowan County, North Carolina",0,2089,307,400,250,201,2074,804,67,800
"G3701610","2013","NC",,,"North Carolina","37","Rutherford County","161",,,,,,,,,,,,,,,,,,"05000US37161","Rutherford County, North Carolina",66956,57251,7079,123,118,0,1449,936,45,891,"Rutherford County, North Carolina",0,647,845,129,147,201,666,766,80,740
"G3701710","2013","NC",,,"North Carolina","37","Surry County","171",,,,,,,,,,,,,,,,,,"05000US37171","Surry County, North Carolina",73050,67447,2956,325,366,95,798,1063,237,826,"Surry County, North Carolina",0,819,673,409,394,108,605,703,283,637
"G3701790","2013","NC",,,"North Carolina","37","Union County","179",,,,,,,,,,,,,,,,,,"05000US37179","Union County, North Carolina",212756,171655,26207,576,4374,37,7504,2403,512,1891,"Union County, North Carolina",0,2666,670,550,405,60,2599,834,479,698
"G3701830","2013","NC",,,"North Carolina","37","Wake County","183",,,,,,,,,,,,,,,,,,"05000US37183","Wake County, North Carolina",974289,662264,200149,2999,58753,571,28135,21418,2388,19030,"Wake County, North Carolina",0,5985,3752,921,1531,465,6231,3902,1312,3580
"G3701910","2013","NC",,,"North Carolina","37","Wayne County","191",,,,,,,,,,,,,,,,,,"05000US37191","Wayne County, North Carolina",124583,70896,38133,131,856,0,8932,5635,657,4978,"Wayne County, North Carolina",0,1528,1236,173,1045,201,1954,2003,548,1921
"G3701930","2013","NC",,,"North Carolina","37","Wilkes County","193",,,,,,,,,,,,,,,,,,"05000US37193","Wilkes County, North Carolina",69023,62542,2375,125,170,0,2028,1783,402,1381,"Wilkes County, North Carolina",0,930,618,156,291,201,985,947,649,567
"G3701950","2013","NC",,,"North Carolina","37","Wilson County","195",,,,,,,,,,,,,,,,,,"05000US37195","Wilson County, North Carolina",81667,40931,31997,234,507,0,6215,1783,598,1185,"Wilson County, North Carolina",0,1266,948,364,426,201,1430,772,488,705
"G3800150","2013","ND",,,"North Dakota","38","Burleigh County","015",,,,,,,,,,,,,,,,,,"05000US38015","Burleigh County, North Dakota",88457,81597,720,3662,653,0,310,1515,142,1373,"Burleigh County, North Dakota",0,429,411,504,168,149,234,662,166,635
"G3800170","2013","ND",,,"North Dakota","38","Cass County","017",,,,,,,,,,,,,,,,,,"05000US38017","Cass County, North Dakota",162829,148391,4729,1643,4218,28,410,3410,233,3177,"Cass County, North Dakota",0,582,1009,590,371,59,371,1236,321,1212
"G3800350","2013","ND",,,"North Dakota","38","Grand Forks County","035",,,,,,,,,,,,,,,,,,"05000US38035","Grand Forks County, North Dakota",69179,61563,1322,2091,1654,111,407,2031,396,1635,"Grand Forks County, North Dakota",0,462,698,515,188,217,382,897,295,835
"G3801010","2013","ND",,,"North Dakota","38","Ward County","101",,,,,,,,,,,,,,,,,,"05000US38101","Ward County, North Dakota",67990,60643,2004,1453,896,184,797,2013,57,1956,"Ward County, North Dakota",0,583,841,608,741,281,594,1064,120,1041
"G3900030","2013","OH",,,"Ohio","39","Allen County","003",,,,,,,,,,,,,,,,,,"05000US39003","Allen County, Ohio",105298,87735,12079,402,960,0,503,3619,185,3434,"Allen County, Ohio",0,611,1178,338,230,190,450,1321,186,1329
"G3900070","2013","OH",,,"Ohio","39","Ashtabula County","007",,,,,,,,,,,,,,,,,,"05000US39007","Ashtabula County, Ohio",,,,,,,,,,,"Ashtabula County, Ohio",,,,,,,,,,
"G3900130","2013","OH",,,"Ohio","39","Belmont County","013",,,,,,,,,,,,,,,,,,"05000US39013","Belmont County, Ohio",,,,,,,,,,,"Belmont County, Ohio",,,,,,,,,,
"G3900170","2013","OH",,,"Ohio","39","Butler County","017",,,,,,,,,,,,,,,,,,"05000US39017","Butler County, Ohio",371272,321871,26515,97,8749,80,3349,10611,118,10493,"Butler County, Ohio",0,2172,1913,92,1292,138,2206,2284,142,2255
"G3900230","2013","OH",,,"Ohio","39","Clark County","023",,,,,,,,,,,,,,,,,,"05000US39023","Clark County, Ohio",136167,117765,12736,243,799,32,1099,3493,0,3493,"Clark County, Ohio",0,971,747,177,202,54,836,1012,190,1012
"G3900250","2013","OH",,,"Ohio","39","Clermont County","025",,,,,,,,,,,,,,,,,,"05000US39025","Clermont County, Ohio",200218,191809,2499,254,1884,0,326,3446,389,3057,"Clermont County, Ohio",0,398,764,181,547,190,305,941,354,928
"G3900290","2013","OH",,,"Ohio","39","Columbiana County","029",,,,,,,,,,,,,,,,,,"05000US39029","Columbiana County, Ohio",105893,101138,1572,219,435,0,1076,1453,0,1453,"Columbiana County, Ohio",0,617,498,245,110,190,494,502,190,502
"G3900350","2013","OH",,,"Ohio","39","Cuyahoga County","035",,,,,,,,,,,,,,,,,,"05000US39035","Cuyahoga County, Ohio",1263154,804759,371323,3161,35216,323,15194,33178,2768,30410,"Cuyahoga County, Ohio",0,3224,3961,1220,1157,239,2851,4034,923,4038
"G3900410","2013","OH",,,"Ohio","39","Delaware County","041",,,,,,,,,,,,,,,,,,"05000US39041","Delaware County, Ohio",184979,164622,6882,200,8406,0,1242,3627,354,3273,"Delaware County, Ohio",0,708,492,311,874,190,682,1091,435,1025
"G3900430","2013","OH",,,"Ohio","39","Erie County","043",,,,,,,,,,,,,,,,,,"05000US39043","Erie County, Ohio",76048,66107,5672,246,124,52,512,3335,156,3179,"Erie County, Ohio",0,490,1033,243,213,97,341,1143,263,1090
"G3900450","2013","OH",,,"Ohio","39","Fairfield County","045",,,,,,,,,,,,,,,,,,"05000US39045","Fairfield County, Ohio",148867,133624,10747,231,1890,0,95,2280,163,2117,"Fairfield County, Ohio",0,476,944,220,501,190,168,1041,169,1045
"G3900490","2013","OH",,,"Ohio","39","Franklin County","049",,,,,,,,,,,,,,,,,,"05000US39049","Franklin County, Ohio",1212263,837173,256694,1792,51191,349,20919,44145,2711,41434,"Franklin County, Ohio",0,4470,4066,747,2406,341,4273,4560,1244,4449
"G3900550","2013","OH",,,"Ohio","39","Geauga County","055",,,,,,,,,,,,,,,,,,"05000US39055","Geauga County, Ohio",,,,,,,,,,,"Geauga County, Ohio",,,,,,,,,,
"G3900570","2013","OH",,,"Ohio","39","Greene County","057",,,,,,,,,,,,,,,,,,"05000US39057","Greene County, Ohio",163204,140839,12391,16,4777,66,379,4736,714,4022,"Greene County, Ohio",0,650,852,32,908,132,251,1263,429,1196
"G3900610","2013","OH",,,"Ohio","39","Hamilton County","061",,,,,,,,,,,,,,,,,,"05000US39061","Hamilton County, Ohio",804520,555148,204060,1492,18402,519,5291,19608,1164,18444,"Hamilton County, Ohio",0,1866,3111,707,823,394,1904,3252,876,3280
"G3900630","2013","OH",,,"Ohio","39","Hancock County","063",,,,,,,,,,,,,,,,,,"05000US39063","Hancock County, Ohio",75773,70838,599,0,1032,0,1270,2034,0,2034,"Hancock County, Ohio",0,615,397,190,467,190,615,636,190,636
"G3900810","2013","OH",,,"Ohio","39","Jefferson County","081",,,,,,,,,,,,,,,,,,"05000US39081","Jefferson County, Ohio",67964,62039,4344,126,405,35,29,986,70,916,"Jefferson County, Ohio",0,257,647,129,318,71,56,458,100,440
"G3900850","2013","OH",,,"Ohio","39","Lake County","085",,,,,,,,,,,,,,,,,,"05000US39085","Lake County, Ohio",229857,212379,8834,140,2356,0,558,5590,67,5523,"Lake County, Ohio",0,1898,1196,174,537,190,454,2415,114,2412
"G3900890","2013","OH",,,"Ohio","39","Licking County","089",,,,,,,,,,,,,,,,,,"05000US39089","Licking County, Ohio",168375,156737,5298,407,1805,0,152,3976,47,3929,"Licking County, Ohio",0,427,611,316,165,190,198,767,78,773
"G3900930","2013","OH",,,"Ohio","39","Lorain County","093",,,,,,,,,,,,,,,,,,"05000US39093","Lorain County, Ohio",302827,260238,24357,539,2891,130,3410,11262,660,10602,"Lorain County, Ohio",0,1840,1807,413,582,171,1492,2207,372,2157
"G3900950","2013","OH",,,"Ohio","39","Lucas County","095",,,,,,,,,,,,,,,,,,"05000US39095","Lucas County, Ohio",436393,316178,84528,1344,7610,117,10490,16126,4208,11918,"Lucas County, Ohio",0,1880,2678,393,846,151,1688,2654,1540,2136
"G3900990","2013","OH",,,"Ohio","39","Mahoning County","099",,,,,,,,,,,,,,,,,,"05000US39099","Mahoning County, Ohio",233869,187168,34504,709,1956,0,2869,6663,220,6443,"Mahoning County, Ohio",0,1431,1674,434,372,190,1213,1683,191,1636
"G3901010","2013","OH",,,"Ohio","39","Marion County","101",,,,,,,,,,,,,,,,,,"05000US39101","Marion County, Ohio",65905,59276,3205,199,194,0,821,2210,87,2123,"Marion County, Ohio",0,473,528,216,313,190,523,472,127,501
"G3901030","2013","OH",,,"Ohio","39","Medina County","103",,,,,,,,,,,,,,,,,,"05000US39103","Medina County, Ohio",174915,167665,3196,203,2021,0,373,1457,333,1124,"Medina County, Ohio",0,511,456,190,411,190,306,660,349,541
"G3901090","2013","OH",,,"Ohio","39","Miami County","109",,,,,,,,,,,,,,,,,,"05000US39109","Miami County, Ohio",,,,,,,,,,,"Miami County, Ohio",,,,,,,,,,
"G3901130","2013","OH",,,"Ohio","39","Montgomery County","113",,,,,,,,,,,,,,,,,,"05000US39113","Montgomery County, Ohio",535846,395691,109846,887,9533,270,3983,15636,1114,14522,"Montgomery County, Ohio",0,2094,2438,335,1206,293,1909,2569,880,2337
"G3901190","2013","OH",,,"Ohio","39","Muskingum County","119",,,,,,,,,,,,,,,,,,"05000US39119","Muskingum County, Ohio",85231,78670,2749,304,458,84,178,2788,10,2778,"Muskingum County, Ohio",0,406,782,191,481,117,276,720,17,722
"G3901330","2013","OH",,,"Ohio","39","Portage County","133",,,,,,,,,,,,,,,,,,"05000US39133","Portage County, Ohio",163862,150550,6989,40,3026,0,110,3147,0,3147,"Portage County, Ohio",0,319,1637,74,183,190,138,1547,190,1547
"G3901390","2013","OH",,,"Ohio","39","Richland County","139",,,,,,,,,,,,,,,,,,"05000US39139","Richland County, Ohio",121773,106186,9809,58,902,119,683,4016,338,3678,"Richland County, Ohio",0,558,892,82,174,183,467,874,249,863
"G3901410","2013","OH",,,"Ohio","39","Ross County","141",,,,,,,,,,,,,,,,,,"05000US39141","Ross County, Ohio",,,,,,,,,,,"Ross County, Ohio",,,,,,,,,,
"G3901450","2013","OH",,,"Ohio","39","Scioto County","145",,,,,,,,,,,,,,,,,,"05000US39145","Scioto County, Ohio",78153,74299,2189,230,786,0,76,573,0,573,"Scioto County, Ohio",0,620,888,222,641,190,103,364,190,364
"G3901510","2013","OH",,,"Ohio","39","Stark County","151",,,,,,,,,,,,,,,,,,"05000US39151","Stark County, Ohio",375432,332438,26387,388,2889,0,1210,12120,495,11625,"Stark County, Ohio",0,1062,2054,314,744,190,750,2442,450,2470
"G3901530","2013","OH",,,"Ohio","39","Summit County","153",,,,,,,,,,,,,,,,,,"05000US39153","Summit County, Ohio",541824,432774,78154,1192,13119,146,2640,13799,479,13320,"Summit County, Ohio",0,1721,2612,686,906,227,1389,2784,395,2762
"G3901550","2013","OH",,,"Ohio","39","Trumbull County","155",,,,,,,,,,,,,,,,,,"05000US39155","Trumbull County, Ohio",206442,183043,18331,38,1332,0,757,2941,232,2709,"Trumbull County, Ohio",0,693,1132,62,251,190,507,1112,263,1084
"G3901570","2013","OH",,,"Ohio","39","Tuscarawas County","157",,,,,,,,,,,,,,,,,,"05000US39157","Tuscarawas County, Ohio",,,,,,,,,,,"Tuscarawas County, Ohio",,,,,,,,,,
"G3901650","2013","OH",,,"Ohio","39","Warren County","165",,,,,,,,,,,,,,,,,,"05000US39165","Warren County, Ohio",219169,197295,7860,73,10441,97,410,2993,165,2828,"Warren County, Ohio",0,1127,1458,85,561,146,377,1197,189,1198
"G3901690","2013","OH",,,"Ohio","39","Wayne County","169",,,,,,,,,,,,,,,,,,"05000US39169","Wayne County, Ohio",115071,110497,2159,0,1039,0,100,1276,50,1226,"Wayne County, Ohio",0,169,525,190,185,190,150,618,83,586
"G3901730","2013","OH",,,"Ohio","39","Wood County","173",,,,,,,,,,,,,,,,,,"05000US39173","Wood County, Ohio",129264,120014,3924,294,2254,0,803,1975,80,1895,"Wood County, Ohio",0,701,618,248,358,190,395,616,101,596
"G4000170","2013","OK",,,"Oklahoma","40","Canadian County","017",,,,,,,,,,,,,,,,,,"05000US40017","Canadian County, Oklahoma",126123,103185,2755,5762,3854,13,4116,6438,413,6025,"Canadian County, Oklahoma",0,1457,292,1462,475,23,1455,1560,413,1411
"G4000270","2013","OK",,,"Oklahoma","40","Cleveland County","027",,,,,,,,,,,,,,,,,,"05000US40027","Cleveland County, Oklahoma",269340,213968,12796,10889,12601,358,2573,16155,1357,14798,"Cleveland County, Oklahoma",0,1884,843,1679,1746,411,921,2249,775,2081
"G4000310","2013","OK",,,"Oklahoma","40","Comanche County","031",,,,,,,,,,,,,,,,,,"05000US40031","Comanche County, Oklahoma",124937,80458,21333,6913,2315,689,3220,10009,1048,8961,"Comanche County, Oklahoma",0,1503,1482,967,901,139,1150,1987,680,1904
"G4000370","2013","OK",,,"Oklahoma","40","Creek County","037",,,,,,,,,,,,,,,,,,"05000US40037","Creek County, Oklahoma",70470,56379,1740,8700,383,0,664,2604,74,2530,"Creek County, Oklahoma",0,551,228,690,95,157,538,705,93,715
"G4001010","2013","OK",,,"Oklahoma","40","Muskogee County","101",,,,,,,,,,,,,,,,,,"05000US40101","Muskogee County, Oklahoma",70303,42628,7955,12114,506,0,1572,5528,39,5489,"Muskogee County, Oklahoma",0,848,201,1159,76,157,878,1208,69,1194
"G4001090","2013","OK",,,"Oklahoma","40","Oklahoma County","109",,,,,,,,,,,,,,,,,,"05000US40109","Oklahoma County, Oklahoma",755245,521600,111862,24741,23354,483,25446,47759,2171,45588,"Oklahoma County, Oklahoma",0,5414,3523,2585,1129,489,4726,5058,874,4836
"G4001190","2013","OK",,,"Oklahoma","40","Payne County","119",,,,,,,,,,,,,,,,,,"05000US40119","Payne County, Oklahoma",79066,64314,3289,4429,3067,0,327,3640,32,3608,"Payne County, Oklahoma",0,350,523,931,616,157,238,1292,54,1289
"G4001250","2013","OK",,,"Oklahoma","40","Pottawatomie County","125",,,,,,,,,,,,,,,,,,"05000US40125","Pottawatomie County, Oklahoma",71158,53954,1947,9605,449,17,830,4356,0,4356,"Pottawatomie County, Oklahoma",0,732,259,945,134,28,498,729,157,729
"G4001310","2013","OK",,,"Oklahoma","40","Rogers County","131",,,,,,,,,,,,,,,,,,"05000US40131","Rogers County, Oklahoma",89044,66739,1067,9026,621,12,1535,10044,77,9967,"Rogers County, Oklahoma",0,517,203,1247,179,21,576,1367,127,1359
"G4001430","2013","OK",,,"Oklahoma","40","Tulsa County","143",,,,,,,,,,,,,,,,,,"05000US40143","Tulsa County, Oklahoma",622409,444337,60791,26927,15744,345,20414,53851,3367,50484,"Tulsa County, Oklahoma",0,2643,1850,1805,826,243,2246,2719,1123,2685
"G4001450","2013","OK",,,"Oklahoma","40","Wagoner County","145",,,,,,,,,,,,,,,,,,"05000US40145","Wagoner County, Oklahoma",75700,57523,2765,7250,87,0,758,7317,312,7005,"Wagoner County, Oklahoma",0,686,380,1035,96,157,557,1101,347,1047
"G4100030","2013","OR",,,"Oregon","41","Benton County","003",,,,,,,,,,,,,,,,,,"05000US41003","Benton County, Oregon",86591,76162,1061,549,4771,199,1195,2654,0,2654,"Benton County, Oregon",0,814,239,320,708,241,818,744,200,744
"G4100050","2013","OR",,,"Oregon","41","Clackamas County","005",,,,,,,,,,,,,,,,,,"05000US41005","Clackamas County, Oregon",388263,348470,4080,2016,15680,865,4812,12340,1098,11242,"Clackamas County, Oregon",0,2364,978,1215,1332,493,1873,1662,749,1633
"G4100170","2013","OR",,,"Oregon","41","Deschutes County","017",,,,,,,,,,,,,,,,,,"05000US41017","Deschutes County, Oregon",165954,155768,456,1149,2346,587,2429,3219,474,2745,"Deschutes County, Oregon",0,1648,469,615,572,545,1732,1029,611,877
"G4100190","2013","OR",,,"Oregon","41","Douglas County","019",,,,,,,,,,,,,,,,,,"05000US41019","Douglas County, Oregon",106940,98181,163,1432,903,10,1233,5018,420,4598,"Douglas County, Oregon",0,928,133,552,471,16,702,683,520,634
"G4100290","2013","OR",,,"Oregon","41","Jackson County","029",,,,,,,,,,,,,,,,,,"05000US41029","Jackson County, Oregon",208545,190667,1837,804,1833,61,3876,9467,774,8693,"Jackson County, Oregon",0,2315,692,442,851,104,1978,1556,810,1256
"G4100330","2013","OR",,,"Oregon","41","Josephine County","033",,,,,,,,,,,,,,,,,,"05000US41033","Josephine County, Oregon",83306,78133,199,1202,249,10,485,3028,229,2799,"Josephine County, Oregon",0,675,194,855,193,23,614,902,305,849
"G4100350","2013","OR",,,"Oregon","41","Klamath County","035",,,,,,,,,,,,,,,,,,"05000US41035","Klamath County, Oregon",65910,57709,330,1549,599,231,1870,3622,510,3112,"Klamath County, Oregon",0,1099,258,552,243,223,975,771,493,614
"G4100390","2013","OR",,,"Oregon","41","Lane County","039",,,,,,,,,,,,,,,,,,"05000US41039","Lane County, Oregon",356212,312281,3903,3854,8772,1185,10884,15333,1738,13595,"Lane County, Oregon",0,2990,719,1017,1216,319,3371,1855,724,1717
"G4100430","2013","OR",,,"Oregon","41","Linn County","043",,,,,,,,,,,,,,,,,,"05000US41043","Linn County, Oregon",118765,110936,281,1481,1847,222,762,3236,336,2900,"Linn County, Oregon",0,859,288,653,237,216,600,1057,368,930
"G4100470","2013","OR",,,"Oregon","41","Marion County","047",,,,,,,,,,,,,,,,,,"05000US41047","Marion County, Oregon",323614,275091,2509,2669,6334,1241,19902,15868,2607,13261,"Marion County, Oregon",0,5272,429,1272,1201,633,5357,2181,1537,1677
"G4100510","2013","OR",,,"Oregon","41","Multnomah County","051",,,,,,,,,,,,,,,,,,"05000US41051","Multnomah County, Oregon",766135,596984,42214,6674,51093,4220,23545,41405,4176,37229,"Multnomah County, Oregon",0,5896,2534,1650,2268,1096,4411,4423,1275,4070
"G4100530","2013","OR",,,"Oregon","41","Polk County","053",,,,,,,,,,,,,,,,,,"05000US41053","Polk County, Oregon",76794,69088,192,1167,1480,31,1166,3670,0,3670,"Polk County, Oregon",0,1305,165,921,365,56,905,525,200,525
"G4100590","2013","OR",,,"Oregon","41","Umatilla County","059",,,,,,,,,,,,,,,,,,"05000US41059","Umatilla County, Oregon",76720,65602,326,2091,511,49,3911,4230,376,3854,"Umatilla County, Oregon",0,2259,207,663,392,76,2057,1255,447,1209
"G4100670","2013","OR",,,"Oregon","41","Washington County","067",,,,,,,,,,,,,,,,,,"05000US41067","Washington County, Oregon",554996,445244,10814,3578,50132,2801,18459,23968,1730,22238,"Washington County, Oregon",0,4459,982,1830,2394,386,4190,3183,860,2915
"G4100710","2013","OR",,,"Oregon","41","Yamhill County","071",,,,,,,,,,,,,,,,,,"05000US41071","Yamhill County, Oregon",100725,87865,1456,1532,704,211,4927,4030,399,3631,"Yamhill County, Oregon",0,2160,1085,827,625,182,2111,1033,364,1009
"G4200010","2013","PA",,,"Pennsylvania","42","Adams County","001",,,,,,,,,,,,,,,,,,"05000US42001","Adams County, Pennsylvania",101546,93557,1634,167,773,0,3816,1599,523,1076,"Adams County, Pennsylvania",0,1009,359,130,210,172,1101,619,513,417
"G4200030","2013","PA",,,"Pennsylvania","42","Allegheny County","003",,,,,,,,,,,,,,,,,,"05000US42003","Allegheny County, Pennsylvania",1231527,999483,160704,1573,39464,69,3851,26383,844,25539,"Allegheny County, Pennsylvania",0,1410,3782,465,1424,115,1236,4009,619,4004
"G4200050","2013","PA",,,"Pennsylvania","42","Armstrong County","005",,,,,,,,,,,,,,,,,,"05000US42005","Armstrong County, Pennsylvania",,,,,,,,,,,"Armstrong County, Pennsylvania",,,,,,,,,,
"G4200070","2013","PA",,,"Pennsylvania","42","Beaver County","007",,,,,,,,,,,,,,,,,,"05000US42007","Beaver County, Pennsylvania",170115,155039,9602,40,893,0,528,4013,62,3951,"Beaver County, Pennsylvania",0,309,1161,66,149,172,320,1219,81,1217
