GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AMUEE001,AMUEE002,AMUEE003,NAME_M,AMUEM001,AMUEM002,AMUEM003
"G0400130","2016-2020","AZ",,,"Arizona","04","Maricopa County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US04013",,,"Maricopa County, Arizona",1765880,1596784,169096,"Maricopa County, Arizona",1068,3938,3465
"G0400150","2016-2020","AZ",,,"Arizona","04","Mohave County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US04015",,,"Mohave County, Arizona",115466,90413,25053,"Mohave County, Arizona",362,1147,1064
"G0400170","2016-2020","AZ",,,"Arizona","04","Navajo County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US04017",,,"Navajo County, Arizona",58230,36406,21824,"Navajo County, Arizona",104,822,813
"G0400190","2016-2020","AZ",,,"Arizona","04","Pima County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US04019",,,"Pima County, Arizona",463236,410942,52294,"Pima County, Arizona",469,1914,1797
"G0400210","2016-2020","AZ",,,"Arizona","04","Pinal County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US04021",,,"Pinal County, Arizona",177933,148435,29498,"Pinal County, Arizona",482,1525,1432
"G0400230","2016-2020","AZ",,,"Arizona","04","Santa Cruz County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US04023",,,"Santa Cruz County, Arizona",18412,16049,2363,"Santa Cruz County, Arizona",57,355,346
"G0400250","2016-2020","AZ",,,"Arizona","04","Yavapai County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US04025",,,"Yavapai County, Arizona",118531,101245,17286,"Yavapai County, Arizona",286,988,966
"G0400270","2016-2020","AZ",,,"Arizona","04","Yuma County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US04027",,,"Yuma County, Arizona",93612,74624,18988,"Yuma County, Arizona",257,1047,995
"G0500010","2016-2020","AR",,,"Arkansas","05","Arkansas County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05001",,,"Arkansas County, Arkansas",9495,7416,2079,"Arkansas County, Arkansas",45,273,270
"G0500030","2016-2020","AR",,,"Arkansas","05","Ashley County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05003",,,"Ashley County, Arkansas",10186,7716,2470,"Ashley County, Arkansas",35,261,264
"G0500050","2016-2020","AR",,,"Arkansas","05","Baxter County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05005",,,"Baxter County, Arkansas",22953,18727,4226,"Baxter County, Arkansas",48,414,410
"G0500070","2016-2020","AR",,,"Arkansas","05","Benton County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05007",,,"Benton County, Arkansas",108836,99661,9175,"Benton County, Arkansas",150,734,717
"G0500090","2016-2020","AR",,,"Arkansas","05","Boone County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05009",,,"Boone County, Arkansas",17025,15043,1982,"Boone County, Arkansas",92,333,325
"G0500110","2016-2020","AR",,,"Arkansas","05","Bradley County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05011",,,"Bradley County, Arkansas",5818,4233,1585,"Bradley County, Arkansas",38,225,222
"G0500130","2016-2020","AR",,,"Arkansas","05","Calhoun County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05013",,,"Calhoun County, Arkansas",2943,1754,1189,"Calhoun County, Arkansas",38,146,144
"G0500150","2016-2020","AR",,,"Arkansas","05","Carroll County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05015",,,"Carroll County, Arkansas",13764,11079,2685,"Carroll County, Arkansas",85,413,399
"G0500170","2016-2020","AR",,,"Arkansas","05","Chicot County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05017",,,"Chicot County, Arkansas",5429,4052,1377,"Chicot County, Arkansas",63,186,173
"G0500190","2016-2020","AR",,,"Arkansas","05","Clark County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05019",,,"Clark County, Arkansas",10559,8336,2223,"Clark County, Arkansas",175,347,295
"G0500210","2016-2020","AR",,,"Arkansas","05","Clay County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05021",,,"Clay County, Arkansas",8024,6476,1548,"Clay County, Arkansas",32,219,217
"G0500230","2016-2020","AR",,,"Arkansas","05","Cleburne County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05023",,,"Cleburne County, Arkansas",16143,10882,5261,"Cleburne County, Arkansas",65,357,352
"G0500250","2016-2020","AR",,,"Arkansas","05","Cleveland County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05025",,,"Cleveland County, Arkansas",4123,3170,953,"Cleveland County, Arkansas",37,162,165
"G0500270","2016-2020","AR",,,"Arkansas","05","Columbia County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05027",,,"Columbia County, Arkansas",11698,8456,3242,"Columbia County, Arkansas",128,438,434
"G0500290","2016-2020","AR",,,"Arkansas","05","Conway County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05029",,,"Conway County, Arkansas",9862,8491,1371,"Conway County, Arkansas",48,285,288
"G0500310","2016-2020","AR",,,"Arkansas","05","Craighead County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05031",,,"Craighead County, Arkansas",46156,42203,3953,"Craighead County, Arkansas",158,589,591
"G0500330","2016-2020","AR",,,"Arkansas","05","Crawford County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05033",,,"Crawford County, Arkansas",26953,24065,2888,"Crawford County, Arkansas",81,446,438
"G0500350","2016-2020","AR",,,"Arkansas","05","Crittenden County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05035",,,"Crittenden County, Arkansas",21790,19021,2769,"Crittenden County, Arkansas",78,351,338
"G0500370","2016-2020","AR",,,"Arkansas","05","Cross County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05037",,,"Cross County, Arkansas",7985,6568,1417,"Cross County, Arkansas",72,228,219
"G0500390","2016-2020","AR",,,"Arkansas","05","Dallas County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05039",,,"Dallas County, Arkansas",4346,2992,1354,"Dallas County, Arkansas",87,219,194
"G0500410","2016-2020","AR",,,"Arkansas","05","Desha County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05041",,,"Desha County, Arkansas",6292,5059,1233,"Desha County, Arkansas",50,253,251
"G0500430","2016-2020","AR",,,"Arkansas","05","Drew County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05043",,,"Drew County, Arkansas",8640,7207,1433,"Drew County, Arkansas",89,309,281
"G0500450","2016-2020","AR",,,"Arkansas","05","Faulkner County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05045",,,"Faulkner County, Arkansas",50209,45091,5118,"Faulkner County, Arkansas",176,604,614
"G0500470","2016-2020","AR",,,"Arkansas","05","Franklin County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05047",,,"Franklin County, Arkansas",8018,6671,1347,"Franklin County, Arkansas",71,339,322
"G0500490","2016-2020","AR",,,"Arkansas","05","Fulton County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05049",,,"Fulton County, Arkansas",6847,5014,1833,"Fulton County, Arkansas",46,281,274
"G0500510","2016-2020","AR",,,"Arkansas","05","Garland County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05051",,,"Garland County, Arkansas",50974,40906,10068,"Garland County, Arkansas",127,687,675
"G0500530","2016-2020","AR",,,"Arkansas","05","Grant County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05053",,,"Grant County, Arkansas",8049,7049,1000,"Grant County, Arkansas",31,214,211
"G0500550","2016-2020","AR",,,"Arkansas","05","Greene County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05055",,,"Greene County, Arkansas",19185,17587,1598,"Greene County, Arkansas",73,317,302
"G0500570","2016-2020","AR",,,"Arkansas","05","Hempstead County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05057",,,"Hempstead County, Arkansas",10570,8100,2470,"Hempstead County, Arkansas",65,412,396
"G0500590","2016-2020","AR",,,"Arkansas","05","Hot Spring County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05059",,,"Hot Spring County, Arkansas",14490,12515,1975,"Hot Spring County, Arkansas",80,365,343
"G0500610","2016-2020","AR",,,"Arkansas","05","Howard County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05061",,,"Howard County, Arkansas",6255,5271,984,"Howard County, Arkansas",60,217,201
"G0500630","2016-2020","AR",,,"Arkansas","05","Independence County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05063",,,"Independence County, Arkansas",16600,14325,2275,"Independence County, Arkansas",65,383,367
"G0500650","2016-2020","AR",,,"Arkansas","05","Izard County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05065",,,"Izard County, Arkansas",7312,4911,2401,"Izard County, Arkansas",146,276,252
"G0500670","2016-2020","AR",,,"Arkansas","05","Jackson County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05067",,,"Jackson County, Arkansas",7606,6241,1365,"Jackson County, Arkansas",121,268,243
"G0500690","2016-2020","AR",,,"Arkansas","05","Jefferson County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05069",,,"Jefferson County, Arkansas",33372,26630,6742,"Jefferson County, Arkansas",309,582,530
"G0500710","2016-2020","AR",,,"Arkansas","05","Johnson County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05071",,,"Johnson County, Arkansas",11536,9792,1744,"Johnson County, Arkansas",86,252,228
"G0500730","2016-2020","AR",,,"Arkansas","05","Lafayette County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05073",,,"Lafayette County, Arkansas",4394,2898,1496,"Lafayette County, Arkansas",24,186,184
"G0500750","2016-2020","AR",,,"Arkansas","05","Lawrence County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05075",,,"Lawrence County, Arkansas",8030,6584,1446,"Lawrence County, Arkansas",54,229,218
"G0500770","2016-2020","AR",,,"Arkansas","05","Lee County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05077",,,"Lee County, Arkansas",4362,3202,1160,"Lee County, Arkansas",77,211,193
"G0500790","2016-2020","AR",,,"Arkansas","05","Lincoln County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05079",,,"Lincoln County, Arkansas",4693,3598,1095,"Lincoln County, Arkansas",520,493,152
"G0500810","2016-2020","AR",,,"Arkansas","05","Little River County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05081",,,"Little River County, Arkansas",6534,5292,1242,"Little River County, Arkansas",38,279,278
"G0500830","2016-2020","AR",,,"Arkansas","05","Logan County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05083",,,"Logan County, Arkansas",10173,8359,1814,"Logan County, Arkansas",107,304,286
"G0500850","2016-2020","AR",,,"Arkansas","05","Lonoke County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05085",,,"Lonoke County, Arkansas",29737,27218,2519,"Lonoke County, Arkansas",84,400,385
"G0500870","2016-2020","AR",,,"Arkansas","05","Madison County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05087",,,"Madison County, Arkansas",7595,6045,1550,"Madison County, Arkansas",31,287,293
"G0500890","2016-2020","AR",,,"Arkansas","05","Marion County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05089",,,"Marion County, Arkansas",9546,6918,2628,"Marion County, Arkansas",65,354,344
"G0500910","2016-2020","AR",,,"Arkansas","05","Miller County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05091",,,"Miller County, Arkansas",19576,16237,3339,"Miller County, Arkansas",80,355,356
"G0500930","2016-2020","AR",,,"Arkansas","05","Mississippi County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05093",,,"Mississippi County, Arkansas",20572,16623,3949,"Mississippi County, Arkansas",91,453,458
"G0500950","2016-2020","AR",,,"Arkansas","05","Monroe County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05095",,,"Monroe County, Arkansas",4445,3234,1211,"Monroe County, Arkansas",47,200,192
"G0500970","2016-2020","AR",,,"Arkansas","05","Montgomery County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05097",,,"Montgomery County, Arkansas",5875,3706,2169,"Montgomery County, Arkansas",52,219,207
"G0500990","2016-2020","AR",,,"Arkansas","05","Nevada County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05099",,,"Nevada County, Arkansas",4595,3188,1407,"Nevada County, Arkansas",40,294,293
"G0501010","2016-2020","AR",,,"Arkansas","05","Newton County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05101",,,"Newton County, Arkansas",4706,2996,1710,"Newton County, Arkansas",49,207,221
"G0501030","2016-2020","AR",,,"Arkansas","05","Ouachita County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05103",,,"Ouachita County, Arkansas",13110,9487,3623,"Ouachita County, Arkansas",68,456,471
"G0501050","2016-2020","AR",,,"Arkansas","05","Perry County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05105",,,"Perry County, Arkansas",4993,3700,1293,"Perry County, Arkansas",45,205,201
"G0501070","2016-2020","AR",,,"Arkansas","05","Phillips County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05107",,,"Phillips County, Arkansas",10243,7561,2682,"Phillips County, Arkansas",68,358,361
"G0501090","2016-2020","AR",,,"Arkansas","05","Pike County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05109",,,"Pike County, Arkansas",5629,4215,1414,"Pike County, Arkansas",51,174,163
"G0501110","2016-2020","AR",,,"Arkansas","05","Poinsett County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05111",,,"Poinsett County, Arkansas",10994,9567,1427,"Poinsett County, Arkansas",66,262,246
"G0501130","2016-2020","AR",,,"Arkansas","05","Polk County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05113",,,"Polk County, Arkansas",10130,8114,2016,"Polk County, Arkansas",58,295,288
"G0501150","2016-2020","AR",,,"Arkansas","05","Pope County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05115",,,"Pope County, Arkansas",26373,22863,3510,"Pope County, Arkansas",181,587,565
"G0501170","2016-2020","AR",,,"Arkansas","05","Prairie County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05117",,,"Prairie County, Arkansas",4550,3755,795,"Prairie County, Arkansas",39,161,161
"G0501190","2016-2020","AR",,,"Arkansas","05","Pulaski County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05119",,,"Pulaski County, Arkansas",185460,161652,23808,"Pulaski County, Arkansas",246,1374,1337
"G0501210","2016-2020","AR",,,"Arkansas","05","Randolph County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05121",,,"Randolph County, Arkansas",8629,7294,1335,"Randolph County, Arkansas",76,304,294
"G0501230","2016-2020","AR",,,"Arkansas","05","St. Francis County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05123",,,"St. Francis County, Arkansas",10969,9313,1656,"St. Francis County, Arkansas",121,338,284
"G0501250","2016-2020","AR",,,"Arkansas","05","Saline County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05125",,,"Saline County, Arkansas",49149,45098,4051,"Saline County, Arkansas",110,587,576
"G0501270","2016-2020","AR",,,"Arkansas","05","Scott County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05127",,,"Scott County, Arkansas",5283,4114,1169,"Scott County, Arkansas",46,208,210
"G0501290","2016-2020","AR",,,"Arkansas","05","Searcy County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05129",,,"Searcy County, Arkansas",4951,3235,1716,"Searcy County, Arkansas",40,171,177
"G0501310","2016-2020","AR",,,"Arkansas","05","Sebastian County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05131",,,"Sebastian County, Arkansas",57127,52026,5101,"Sebastian County, Arkansas",163,567,557
"G0501330","2016-2020","AR",,,"Arkansas","05","Sevier County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05133",,,"Sevier County, Arkansas",6986,5690,1296,"Sevier County, Arkansas",36,244,242
"G0501350","2016-2020","AR",,,"Arkansas","05","Sharp County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05135",,,"Sharp County, Arkansas",9894,7315,2579,"Sharp County, Arkansas",61,342,332
"G0501370","2016-2020","AR",,,"Arkansas","05","Stone County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05137",,,"Stone County, Arkansas",6927,4866,2061,"Stone County, Arkansas",45,304,295
"G0501390","2016-2020","AR",,,"Arkansas","05","Union County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05139",,,"Union County, Arkansas",20065,15855,4210,"Union County, Arkansas",87,405,401
"G0501410","2016-2020","AR",,,"Arkansas","05","Van Buren County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05141",,,"Van Buren County, Arkansas",10519,7220,3299,"Van Buren County, Arkansas",57,292,290
"G0501430","2016-2020","AR",,,"Arkansas","05","Washington County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05143",,,"Washington County, Arkansas",95238,89094,6144,"Washington County, Arkansas",224,747,727
"G0501450","2016-2020","AR",,,"Arkansas","05","White County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05145",,,"White County, Arkansas",33924,28903,5021,"White County, Arkansas",159,527,514
"G0501470","2016-2020","AR",,,"Arkansas","05","Woodruff County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05147",,,"Woodruff County, Arkansas",3878,3002,876,"Woodruff County, Arkansas",55,176,169
"G0501490","2016-2020","AR",,,"Arkansas","05","Yell County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US05149",,,"Yell County, Arkansas",9881,7797,2084,"Yell County, Arkansas",45,264,255
"G0600010","2016-2020","CA",,,"California","06","Alameda County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06001",,,"Alameda County, California",605767,573174,32593,"Alameda County, California",422,1395,1350
"G0600030","2016-2020","CA",,,"California","06","Alpine County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06003",,,"Alpine County, California",1794,397,1397,"Alpine County, California",120,79,120
"G0600050","2016-2020","CA",,,"California","06","Amador County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06005",,,"Amador County, California",18246,14844,3402,"Amador County, California",170,451,372
"G0600070","2016-2020","CA",,,"California","06","Butte County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06007",,,"Butte County, California",93968,83879,10089,"Butte County, California",223,885,869
"G0600090","2016-2020","CA",,,"California","06","Calaveras County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06009",,,"Calaveras County, California",28096,16958,11138,"Calaveras County, California",63,557,558
"G0600110","2016-2020","CA",,,"California","06","Colusa County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06011",,,"Colusa County, California",8153,7329,824,"Colusa County, California",58,163,149
"G0600130","2016-2020","CA",,,"California","06","Contra Costa County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06013",,,"Contra Costa County, California",415067,398299,16768,"Contra Costa County, California",303,1065,1056
"G0600150","2016-2020","CA",,,"California","06","Del Norte County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06015",,,"Del Norte County, California",11349,9805,1544,"Del Norte County, California",117,313,291
"G0600170","2016-2020","CA",,,"California","06","El Dorado County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06017",,,"El Dorado County, California",91569,73078,18491,"El Dorado County, California",158,874,844
"G0600190","2016-2020","CA",,,"California","06","Fresno County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06019",,,"Fresno County, California",333357,310097,23260,"Fresno County, California",328,1237,1205
"G0600210","2016-2020","CA",,,"California","06","Glenn County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06021",,,"Glenn County, California",11210,10216,994,"Glenn County, California",53,234,223
"G0600230","2016-2020","CA",,,"California","06","Humboldt County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06023",,,"Humboldt County, California",63003,54120,8883,"Humboldt County, California",217,782,748
"G0600250","2016-2020","CA",,,"California","06","Imperial County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06025",,,"Imperial County, California",57855,45768,12087,"Imperial County, California",158,812,780
"G0600270","2016-2020","CA",,,"California","06","Inyo County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06027",,,"Inyo County, California",9514,7954,1560,"Inyo County, California",91,238,198
"G0600290","2016-2020","CA",,,"California","06","Kern County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06029",,,"Kern County, California",299179,273556,25623,"Kern County, California",427,1327,1269
"G0600310","2016-2020","CA",,,"California","06","Kings County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06031",,,"Kings County, California",46267,43604,2663,"Kings County, California",289,423,369
"G0600330","2016-2020","CA",,,"California","06","Lake County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06033",,,"Lake County, California",34477,25508,8969,"Lake County, California",74,604,604
"G0600350","2016-2020","CA",,,"California","06","Lassen County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06035",,,"Lassen County, California",12766,9172,3594,"Lassen County, California",221,356,278
"G0600370","2016-2020","CA",,,"California","06","Los Angeles County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06037",,,"Los Angeles County, California",3559790,3332504,227286,"Los Angeles County, California",989,5051,5090
"G0600390","2016-2020","CA",,,"California","06","Madera County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06039",,,"Madera County, California",50480,44479,6001,"Madera County, California",180,505,477
"G0600410","2016-2020","CA",,,"California","06","Marin County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06041",,,"Marin County, California",112319,104900,7419,"Marin County, California",260,669,665
"G0600430","2016-2020","CA",,,"California","06","Mariposa County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06043",,,"Mariposa County, California",10525,7846,2679,"Mariposa County, California",197,409,365
"G0600450","2016-2020","CA",,,"California","06","Mendocino County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06045",,,"Mendocino County, California",40874,34164,6710,"Mendocino County, California",174,680,639
"G0600470","2016-2020","CA",,,"California","06","Merced County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06047",,,"Merced County, California",86691,81306,5385,"Merced County, California",193,615,589
"G0600490","2016-2020","CA",,,"California","06","Modoc County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06049",,,"Modoc County, California",5259,3594,1665,"Modoc County, California",93,237,214
"G0600510","2016-2020","CA",,,"California","06","Mono County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06051",,,"Mono County, California",14092,5196,8896,"Mono County, California",63,538,538
"G0600530","2016-2020","CA",,,"California","06","Monterey County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06053",,,"Monterey County, California",141910,128003,13907,"Monterey County, California",492,965,799
"G0600550","2016-2020","CA",,,"California","06","Napa County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06055",,,"Napa County, California",55339,48484,6855,"Napa County, California",196,532,494
"G0600570","2016-2020","CA",,,"California","06","Nevada County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06057",,,"Nevada County, California",53905,40917,12988,"Nevada County, California",118,714,704
"G0600590","2016-2020","CA",,,"California","06","Orange County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06059",,,"Orange County, California",1101244,1040001,61243,"Orange County, California",541,2374,2455
"G0600610","2016-2020","CA",,,"California","06","Placer County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06061",,,"Placer County, California",166083,145714,20369,"Placer County, California",271,730,703
"G0600630","2016-2020","CA",,,"California","06","Plumas County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06063",,,"Plumas County, California",15873,8332,7541,"Plumas County, California",54,278,278
"G0600650","2016-2020","CA",,,"California","06","Riverside County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06065",,,"Riverside County, California",845066,736413,108653,"Riverside County, California",1119,2254,1985
"G0600670","2016-2020","CA",,,"California","06","Sacramento County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06067",,,"Sacramento County, California",572916,547519,25397,"Sacramento County, California",455,1431,1367
"G0600690","2016-2020","CA",,,"California","06","San Benito County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06069",,,"San Benito County, California",19215,18389,826,"San Benito County, California",47,178,176
"G0600710","2016-2020","CA",,,"California","06","San Bernardino County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06071",,,"San Bernardino County, California",721376,640090,81286,"San Bernardino County, California",706,1894,1815
"G0600730","2016-2020","CA",,,"California","06","San Diego County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06073",,,"San Diego County, California",1215528,1130703,84825,"San Diego County, California",822,2942,2808
"G0600750","2016-2020","CA",,,"California","06","San Francisco County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06075",,,"San Francisco County, California",398613,362141,36472,"San Francisco County, California",722,1924,1690
"G0600770","2016-2020","CA",,,"California","06","San Joaquin County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US06077",,,"San Joaquin County, California",245192,231092,14100,"San Joaquin County, California",290,1027,985
